Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
UT-033,Rich County,14.6,34,-2.1,16.7
UT-035,Salt Lake County,17.78,26,-4.32,22.1
UT-037,San Juan County,8.1,22,-2.59,10.69
UT-039,Sanpete County,15.97,21,-3.56,19.53
UT-041,Sevier County,14.39,35,-1.94,16.33
UT-043,Summit County,21.36,22,-5.52,26.88
UT-045,Tooele County,8.9,41,-1.33,10.23
UT-047,Uintah County,8.27,12,-3.92,12.19
UT-049,Utah County,17.25,44,-1.81,19.06
UT-051,Wasatch County,20.09,22,-4.98,25.07
UT-053,Washington County,14.23,58,-0.91,15.14
UT-055,Wayne County,7.76,37,-1.48,9.24
UT-057,Weber County,20.22,12,-6.63,26.85
VT-001,Addison County,40.63,83,2.36,38.27
VT-003,Bennington County,56.89,120,11.24,45.65
VT-005,Caledonia County,46.07,104,5.67,40.4
VT-007,Chittenden County,40.99,88,2.67,38.32
VT-009,Essex County,44.7,88,2.77,41.93
VT-011,Franklin County,45.7,96,3.96,41.74
VT-013,Grand Isle County,41.5,108,6.8,34.7
VT-015,Lamoille County,46.35,82,2.76,43.59
VT-017,Orange County,42.45,86,3.08,39.37
VT-019,Orleans County,48.66,102,5.11,43.55
VT-021,Rutland County,46.3,98,5.15,41.15
VT-023,Washington County,43.56,88,3.07,40.49
VT-025,Windham County,59,121,12.82,46.18
VT-027,Windsor County,48.21,103,6.29,41.92
VA-001,Accomack County,51.95,114,10.15,41.8
VA-003,Albemarle County,70,125,27.51,42.49
VA-005,Alleghany County,58.95,125,18.92,40.03
VA-007,Amelia County,62.4,124,19.3,43.1
VA-009,Amherst County,71.82,125,27.16,44.66
VA-011,Appomattox County,63.12,124,21.05,42.07
VA-013,Arlington County,66.3,125,24.64,41.66
VA-015,Augusta County,63.58,125,23.43,40.15
VA-017,Bath County,61.59,125,19.95,41.64
VA-019,Bedford County,71.55,125,28.13,43.42
VA-021,Bland County,55.93,124,14.9,41.03
VA-023,Botetourt County,63.47,125,22.05,41.42
VA-025,Brunswick County,58.34,123,14.04,44.3
VA-027,Buchanan County,62,125,17.33,44.67
VA-029,Buckingham County,63.25,124,20.75,42.5
VA-031,Campbell County,66.55,125,24.49,42.06
VA-033,Caroline County,64.86,125,22.16,42.7
VA-035,Carroll County,68.16,125,22.39,45.77
VA-036,Charles City County,60.9,123,17.28,43.62
VA-037,Charlotte County,66.2,124,23.71,42.49
VA-041,Chesterfield County,59.56,123,16.37,43.19
VA-043,Clarke County,64.73,125,26.75,37.98
VA-045,Craig County,58.25,125,17.16,41.09
VA-047,Culpeper County,72.62,125,31.92,40.7
VA-049,Cumberland County,64.09,125,21.32,42.77
VA-051,Dickenson County,62.83,125,18.89,43.94
VA-053,Dinwiddie County,58.01,122,14.35,43.66
VA-057,Essex County,66.29,125,23.21,43.08
VA-059,Fairfax County,62.47,124,21.46,41.01
VA-061,Fauquier County,67.65,125,27.49,40.16
VA-063,Floyd County,66.16,125,21.13,45.03
VA-065,Fluvanna County,69.93,125,27.58,42.35
VA-067,Franklin County,69.11,125,25.76,43.35
VA-069,Frederick County,65.23,125,28.33,36.9
VA-071,Giles County,56.85,125,16.1,40.75
VA-073,Gloucester County,58.64,122,14.49,44.15
VA-075,Goochland County,64.81,125,22.04,42.77
VA-077,Grayson County,69.76,125,24.28,45.48
VA-079,Greene County,72.29,125,29.52,42.77
VA-081,Greensville County,57.5,123,12.76,44.74
VA-083,Halifax County,67.18,125,24.16,43.02
VA-085,Hanover County,64.8,124,21.74,43.06
VA-087,Henrico County,62.95,124,19.81,43.14
VA-089,Henry County,71.6,125,26.57,45.03
VA-091,Highland County,63.96,124,20.18,43.78
VA-093,Isle of Wight County,55.72,114,9.63,46.09
VA-095,James City County,59.57,121,15.16,44.41
VA-097,King and Queen County,65.49,125,21.77,43.72
VA-099,King George County,62.98,125,21.11,41.87
VA-101,King William County,66.47,125,22.97,43.5
VA-103,Lancaster County,62.19,124,18.59,43.6
VA-105,Lee County,63.49,123,13.25,50.24
VA-107,Loudoun County,62.05,125,21.99,40.06
VA-109,Louisa County,64.43,124,21.62,42.81
VA-111,Lunenburg County,64.19,124,21.02,43.17
VA-113,Madison County,74.44,125,32.59,41.85
VA-115,Mathews County,56.97,122,13.27,43.7
VA-117,Mecklenburg County,65.39,125,21.66,43.73
VA-119,Middlesex County,61.81,124,18,43.81
VA-121,Montgomery County,54.71,123,14.47,40.24
VA-125,Nelson County,69.85,125,25.57,44.28
VA-127,New Kent County,63.27,124,19.41,43.86
VA-131,Northampton County,52.62,115,10.32,42.3
VA-133,Northumberland County,62.94,125,19.93,43.01
VA-135,Nottoway County,61.81,124,18.59,43.22
VA-137,Orange County,64.71,124,22.76,41.95
VA-139,Page County,71.34,125,31.85,39.49
VA-141,Patrick County,74.62,125,25.1,49.52
VA-143,Pittsylvania County,70.35,125,27.27,43.08
VA-145,Powhatan County,63.06,124,20.2,42.86
VA-147,Prince Edward County,63.1,124,20.47,42.63
VA-149,Prince George County,60.11,124,16.52,43.59
VA-153,Prince William County,60.79,125,20.25,40.54
VA-155,Pulaski County,55.54,124,15.88,39.66
VA-157,Rappahannock County,77.67,125,38.27,39.4
VA-159,Richmond County,65.46,125,22.38,43.08
VA-161,Roanoke County,63.06,125,21.3,41.76
VA-163,Rockbridge County,64.07,125,22.66,41.41
VA-165,Rockingham County,65.7,125,26.64,39.06
VA-167,Russell County,61.31,125,16.79,44.52
VA-169,Scott County,59.95,124,12.96,46.99
VA-171,Shenandoah County,61.19,125,24.96,36.23
VA-173,Smyth County,60.3,124,15.46,44.84
VA-175,Southampton County,56.96,121,10.81,46.15
VA-177,Spotsylvania County,61.8,123,19.36,42.44
VA-179,Stafford County,59.51,125,18.16,41.35
VA-181,Surry County,61.42,124,16.86,44.56
VA-183,Sussex County,60.39,124,15.78,44.61
VA-185,Tazewell County,58.99,123,13.74,45.25
VA-187,Warren County,67.9,125,30.95,36.95
VA-191,Washington County,59.28,125,14.62,44.66
VA-193,Westmoreland County,65.94,125,23.51,42.43
VA-195,Wise County,64,125,16.55,47.45
VA-197,Wythe County,58.32,124,18.15,40.17
VA-199,York County,56.96,119,12.49,44.47
VA-510,Alexandria City,66.25,125,24.83,41.42
VA-520,Bristol City,58.19,124,13.72,44.47
VA-530,Buena Vista City,65.99,125,24.39,41.6
VA-540,Charlottesville City,70.04,125,27.11,42.93
VA-550,Chesapeake City,53.81,105,7.2,46.61
VA-570,Colonial Heights City,58.29,121,15.24,43.05
VA-580,Covington City,56.62,125,18.08,38.54
VA-590,Danville City,72.14,125,29.1,43.04
VA-595,Emporia City,57.04,123,12.37,44.67
VA-600,Fairfax City,61.43,124,20.15,41.28
VA-610,Falls Church City,63.75,124,21.93,41.82
VA-620,Franklin City,54,109,6.95,47.05
VA-630,Fredericksburg City,59.82,124,18.06,41.76
VA-640,Galax City,67.74,124,23.46,44.28
VA-650,Hampton City,53.67,111,9.28,44.39
VA-660,Harrisonburg City,63.27,125,25.51,37.76
VA-670,Hopewell City,59.27,122,16.05,43.22
VA-680,Lynchburg City,69.42,125,27.02,42.4
VA-683,Manassas City,60.53,124,20.46,40.07
VA-685,Manassas Park City,60.63,124,20.32,40.31
VA-690,Martinsville City,71.69,125,26.92,44.77
VA-700,Newport News City,55.31,113,10.36,44.95
VA-710,Norfolk City,53.35,108,8.36,44.99
VA-720,Norton City,62.95,125,16.07,46.88
VA-730,Petersburg City,58.37,121,15.03,43.34
VA-735,Poquoson City,54.23,113,10.32,43.91
VA-740,Portsmouth City,52.86,105,7.15,45.71
VA-750,Radford City,51.89,122,12.7,39.19
VA-760,Richmond City,62.28,124,19.22,43.06
VA-770,Roanoke City,63.58,125,22.41,41.17
VA-775,Salem City,62.79,125,21.88,40.91
VA-790,Staunton City,59.4,124,21.99,37.41
VA-800,Suffolk City,51.22,90,3.95,47.27
VA-810,Virginia Beach City,54.3,112,8.99,45.31
VA-820,Waynesboro City,65.27,125,25.98,39.29
VA-830,Williamsburg City,58.34,121,13.7,44.64
VA-840,Winchester City,65.98,125,28.63,37.35
WA-001,Adams County,11.12,76,0.29,10.83
WA-003,Asotin County,16.54,55,-0.69,17.23
WA-005,Benton County,6.69,33,-1.46,8.15
WA-007,Chelan County,37.01,58,-0.08,37.09
WA-009,Clallam County,93.18,79,5.26,87.92
WA-011,Clark County,53.79,15,-11.91,65.7
WA-013,Columbia County,23.97,40,-2.82,26.79
WA-015,Cowlitz County,67.01,32,-9.43,76.44
WA-017,Douglas County,11.15,64,-0.23,11.38
WA-019,Ferry County,20.67,84,1.74,18.93
WA-021,Franklin County,8.56,48,-0.55,9.11
WA-023,Garfield County,18.03,44,-1.47,19.5
WA-025,Grant County,7.92,58,-0.35,8.27
WA-027,Grays Harbor County,92.52,52,-2.56,95.08
WA-029,Island County,28.2,87,2.2,26
WA-031,Jefferson County,110.83,74,3.49,107.34
WA-033,King County,76.36,75,3.59,72.77
WA-035,Kitsap County,43.85,68,1.77,42.08
WA-037,Kittitas County,31.06,49,-2.03,33.09
WA-039,Klickitat County,17.71,21,-4.75,22.46
WA-041,Lewis County,65.06,37,-6.89,71.95
WA-043,Lincoln County,13.23,75,0.25,12.98
WA-045,Mason County,89.23,63,1.16,88.07
WA-047,Okanogan County,22.65,70,0.07,22.58
WA-049,Pacific County,79.16,31,-10.44,89.6
WA-051,Pend Oreille County,34.59,72,0.66,33.93
WA-053,Pierce County,61.31,47,-2.21,63.52
WA-055,San Juan County,27.35,45,-1.02,28.37
WA-057,Skagit County,83.84,88,7.53,76.31
WA-059,Skamania County,78.57,28,-12.04,90.61
WA-061,Snohomish County,89.15,89,8.16,80.99
WA-063,Spokane County,19.73,65,-0.3,20.03
WA-065,Stevens County,24.4,85,1.77,22.63
WA-067,Thurston County,44.76,34,-5.75,50.51
WA-069,Wahkiakum County,69.47,24,-13.44,82.91
WA-071,Walla Walla County,12.99,38,-1.72,14.71
WA-073,Whatcom County,75.86,93,7.65,68.21
WA-075,Whitman County,15.33,33,-1.97,17.3
WA-077,Yakima County,21.69,21,-4.39,26.08
WV-001,Barbour County,72.81,125,25.17,47.64
WV-003,Berkeley County,64.75,125,27.02,37.73
WV-005,Boone County,62.97,125,17.01,45.96
WV-007,Braxton County,67.9,125,21.2,46.7
WV-009,Brooke County,61.79,125,22.3,39.49
WV-011,Cabell County,58.19,125,15.64,42.55
WV-013,Calhoun County,64.13,125,19.17,44.96
WV-015,Clay County,63.79,124,17.49,46.3
WV-017,Doddridge County,67.55,125,22.17,45.38
WV-019,Fayette County,62.7,125,15.9,46.8
WV-021,Gilmer County,65.9,125,20.04,45.86
WV-023,Grant County,61.39,125,23.16,38.23
WV-025,Greenbrier County,63.51,125,19.06,44.45
WV-027,Hampshire County,64.69,125,28.22,36.47
WV-029,Hancock County,59.26,125,21.04,38.22
WV-031,Hardy County,60.01,125,22.48,37.53
WV-033,Harrison County,62.8,123,18.33,44.47
WV-035,Jackson County,59.78,124,17.16,42.62
WV-037,Jefferson County,62.6,125,23.97,38.63
WV-039,Kanawha County,64.59,125,19.64,44.95
WV-041,Lewis County,68.67,125,21.54,47.13
WV-043,Lincoln County,61.07,125,17,44.07
WV-045,Logan County,62.55,125,16.28,46.27
WV-047,McDowell County,58.79,124,14.29,44.5
WV-049,Marion County,60.21,123,16.43,43.78
WV-051,Marshall County,67.71,125,24.89,42.82
WV-053,Mason County,56.18,124,14.65,41.53
WV-055,Mercer County,56.18,125,14.98,41.2
WV-057,Mineral County,62.71,125,26.59,36.12
WV-059,Mingo County,62.52,125,17.11,45.41
WV-061,Monongalia County,60.25,124,16.67,43.58
WV-063,Monroe County,59.49,125,18.96,40.53
WV-065,Morgan County,67.8,125,30.65,37.15
WV-067,Nicholas County,66.95,125,17.79,49.16
WV-069,Ohio County,64.71,125,23.97,40.74
WV-071,Pendleton County,63.91,124,24.68,39.23
WV-073,Pleasants County,67.29,125,24.26,43.03
WV-075,Pocahontas County,67.79,125,18.82,48.97
WV-077,Preston County,70.87,125,21.66,49.21
WV-079,Putnam County,58.41,125,15.28,43.13
WV-081,Raleigh County,61.14,125,15.78,45.36
WV-083,Randolph County,80.83,125,27.19,53.64
WV-085,Ritchie County,66.8,125,22.38,44.42
WV-087,Roane County,63.1,125,19.07,44.03
WV-089,Summers County,59.05,125,18.67,40.38
WV-091,Taylor County,63.33,123,18.41,44.92
WV-093,Tucker County,85.21,125,34.62,50.59
WV-095,Tyler County,70.69,125,26.72,43.97
WV-097,Upshur County,73.2,125,21.82,51.38
WV-099,Wayne County,61.52,125,17.71,43.81
WV-101,Webster County,77.29,125,22.63,54.66
WV-103,Wetzel County,67.92,125,23.05,44.87
WV-105,Wirt County,62.43,125,19.04,43.39
WV-107,Wood County,61.53,125,20.02,41.51
WV-109,Wyoming County,61.08,123,14.43,46.65
WI-001,Adams County,47.67,125,16.17,31.5
WI-003,Ashland County,37.94,107,6.1,31.84
WI-005,Barron County,32.8,76,1.66,31.14
WI-007,Bayfield County,36.7,110,6.63,30.07
WI-009,Brown County,39.04,124,9.17,29.87
WI-011,Buffalo County,40.26,115,9.11,31.15
WI-013,Burnett County,31.49,82,1.82,29.67
WI-015,Calumet County,42.44,124,12.29,30.15
WI-017,Chippewa County,31.69,59,-0.35,32.04
WI-019,Clark County,32.42,65,0.65,31.77
WI-021,Columbia County,50.16,125,18.99,31.17
WI-023,Crawford County,51.24,123,18.45,32.79
WI-025,Dane County,53.58,125,21.16,32.42
WI-027,Dodge County,49.16,125,18.25,30.91
WI-029,Door County,33.25,103,3.54,29.71
WI-031,Douglas County,37.25,117,7.65,29.6
WI-033,Dunn County,33.44,81,2.3,31.14
WI-035,Eau Claire County,34.84,84,2.98,31.86
WI-037,Florence County,31.65,86,2.22,29.43
WI-039,Fond du Lac County,43.68,124,13.28,30.4
WI-041,Forest County,35.81,110,5.36,30.45
WI-043,Grant County,51.26,124,18.35,32.91
WI-045,Green County,51.27,125,17.67,33.6
WI-047,Green Lake County,49.24,125,18.41,30.83
WI-049,Iowa County,49.56,124,16.87,32.69
WI-051,Iron County,39.31,111,6.31,33
WI-053,Jackson County,36.79,102,5.11,31.68
WI-055,Jefferson County,49.75,125,17.76,31.99
WI-057,Juneau County,49.47,125,17.82,31.65
WI-059,Kenosha County,45.19,124,12.89,32.3
WI-061,Kewaunee County,35.02,110,5.21,29.81
WI-063,La Crosse County,47.34,123,15.65,31.69
WI-065,Lafayette County,52.33,125,18.67,33.66
WI-067,Langlade County,35.93,99,4.25,31.68
WI-069,Lincoln County,34.15,89,2.88,31.27
WI-071,Manitowoc County,38.14,121,8.14,30
WI-073,Marathon County,35.45,97,4,31.45
WI-075,Marinette County,32.29,92,2.98,29.31
WI-077,Marquette County,50.49,125,19.65,30.84
WI-078,Menominee County,35.82,100,4.85,30.97
WI-079,Milwaukee County,44,125,12.95,31.05
WI-081,Monroe County,45.81,124,13.74,32.07
WI-083,Oconto County,33.89,95,4.05,29.84
WI-085,Oneida County,36.7,106,5.8,30.9
WI-087,Outagamie County,39.78,123,9.37,30.41
WI-089,Ozaukee County,39.24,123,8.86,30.38
WI-091,Pepin County,39.35,112,8.61,30.74
WI-093,Pierce County,36.03,99,5.43,30.6
WI-095,Polk County,32.72,85,2.48,30.24
WI-097,Portage County,38.11,115,6.64,31.47
WI-099,Price County,32.44,64,0.18,32.26
WI-101,Racine County,45.54,124,13.64,31.9
WI-103,Richland County,46.98,122,14.69,32.29
WI-105,Rock County,49.22,125,16.16,33.06
WI-107,Rusk County,31.89,67,0.31,31.58
WI-109,St. Croix County,32.72,80,2.33,30.39
WI-111,Sauk County,50.68,125,18.68,32
WI-113,Sawyer County,34.14,89,3.05,31.09
WI-115,Shawano County,35.8,107,4.86,30.94
WI-117,Sheboygan County,37.82,119,7.69,30.13
WI-119,Taylor County,32.37,63,0.21,32.16
WI-121,Trempealeau County,40.93,118,9.36,31.57
WI-123,Vernon County,51.47,125,18.68,32.79
WI-125,Vilas County,37.61,108,5.87,31.74
WI-127,Walworth County,47.42,124,14.02,33.4
WI-129,Washburn County,33.43,91,3.23,30.2
WI-131,Washington County,43.86,125,12.83,31.03
WI-133,Waukesha County,45.17,125,13.28,31.89
WI-135,Waupaca County,37.79,117,6.87,30.92
WI-137,Waushara County,42.24,123,10.92,31.32
WI-139,Winnebago County,42.34,124,12.15,30.19
WI-141,Wood County,36.22,106,5.03,31.19
WY-001,Albany County,13.01,31,-2.1,15.11
WY-003,Big Horn County,14.31,80,0.82,13.49
WY-005,Campbell County,18.17,112,4.13,14.04
WY-007,Carbon County,12.55,15,-3.43,15.98
WY-009,Converse County,17.46,104,3.04,14.42
WY-011,Crook County,21.9,108,4.52,17.38
WY-013,Fremont County,13.54,38,-1.1,14.64
WY-015,Goshen County,15.78,81,0.99,14.79
WY-017,Hot Springs County,12.9,56,-0.36,13.26
WY-019,Johnson County,15.1,61,-0.17,15.27
WY-021,Laramie County,15.94,68,0.18,15.76
WY-023,Lincoln County,18,37,-1.8,19.8
WY-025,Natrona County,11.39,47,-1.08,12.47
WY-027,Niobrara County,22.53,123,7.33,15.2
WY-029,Park County,23.46,86,1.67,21.79
WY-031,Platte County,15.27,78,1.03,14.24
WY-033,Sheridan County,19.17,64,-0.2,19.37
WY-035,Sublette County,16.64,37,-2.24,18.88
WY-037,Sweetwater County,8.34,41,-1.09,9.43
WY-039,Teton County,35.71,76,1.2,34.51
WY-041,Uinta County,10.7,30,-1.99,12.69
WY-043,Washakie County,12.05,59,-0.18,12.23
WY-045,Weston County,21.94,122,7.22,14.72
AK-013,Aleutians East Borough,55.52,79,7.65,47.87
AK-016,Aleutians West Census Area,66.56,60,2.3,64.26
AK-020,Anchorage Municipality,75.8,77,7.85,67.95
AK-050,Bethel Census Area,25.8,82,4.69,21.11
AK-060,Bristol Bay Borough,30.38,94,9.55,20.83
AK-068,Denali Borough,26.35,77,2.95,23.4
AK-070,Dillingham Census Area,44.14,93,10.85,33.29
AK-090,Fairbanks North Star Borough,20.7,89,4.75,15.95
AK-100,Haines Borough,74.96,17,-11.41,86.37
AK-105,Hoonah-Angoon Census Area,113.58,10,-21.87,135.45
AK-110,Juneau City and Borough,139.78,13,-27.13,166.91
AK-122,Kenai Peninsula Borough,66,69,4.4,61.6
AK-130,Ketchikan Gateway Borough,118.59,2,-36.06,154.65
AK-150,Kodiak Island Borough,67.78,62,5.08,62.7
AK-158,Kusilvak Census Area,21.42,66,2.44,18.98
AK-164,Lake and Peninsula Borough,44.29,93,9,35.29
AK-170,Matanuska-Susitna Borough,39.42,72,3.18,36.24
AK-180,Nome Census Area,14.7,34,-1.41,16.11
AK-185,North Slope Borough,12.57,75,1.66,10.91
AK-188,Northwest Arctic Borough,13.87,37,-1.12,14.99
AK-195,Petersburg Borough,136.39,3,-43.09,179.48
AK-198,Prince of Wales-Hyder Census Area,84.63,1,-32.56,117.19
AK-220,Sitka City and Borough,121.21,4,-33.14,154.35
AK-230,Skagway Municipality,65.68,20,-10.96,76.64
AK-240,Southeast Fairbanks Census Area,22.39,90,4.55,17.84
AK-261,Valdez-Cordova Census Area,86.04,74,8.24,77.8
AK-275,Wrangell City and Borough,105.23,1,-35.88,141.11
AK-282,Yakutat City and Borough,186.57,35,-16.02,202.59
AK-290,Yukon-Koyukuk Census Area,17.94,77,2.59,15.35
